ra,turma
11201812267,NA1ESTO013-17SB
11201812267,NB2BCN0402-15SB
11201812267,DAESZC013-17SB
11201812267,NAESHC039-17SB
11201812267,NAESHR017-13SB
11201721265,NANHZ5020-15SA
11201721265,DB9BCJ0204-15SA
11201721265,DB2BCN0404-15SA
11201811547,NA1BIJ0207-15SA
11201811547,NA1BIR0004-15SA
11201811547,DA1BIS0003-15SA
11201811547,NA5BCL0308-15SA
11201720362,DCBIS0005-15SB
11201720362,DAESHP007-13SB
11201720362,DAESHP013-13SB
11201720362,DAESHP014-13SB
11201720362,DAESHP019-13SB
11095215,NB5BCL0308-15SA
11095215,NA8BCJ0204-15SA
11095215,NB3BCN0404-15SA
11201810944,NABHP0001-15SB
11201810944,NABHQ0301-15SB
21035014,NAESZR002-13SB
21035014,NAESHR007-14SB
11201722772,NA2MCTB001-17SA
11201722772,DA2ESTU026-17SA
11201722772,DA1ESTU004-17SA
11201722772,DB2BIQ0602-15SA
11201722772,DA1ESTU032-17SA
11201722772,NAESZU036-17SA
11201922201,DB1BCL0306-15SA
11201922201,DB4BCN0404-15SA
11201922201,DAMCTD010-18SA
11201922201,DB1BCM0504-15SA
11201810603,DAESHR022-14SB
11201810603,DAESHR006-13SB
11201810603,DAESHR026-14SB
11201810603,DAESHR011-13SB
11201810603,DAESHP027-14SB
21085014,NAESTA005-17SA
21085014,DA1ESTA002-17SA
21085014,DA1ESTA019-17SA
21085014,DAESTI013-17SA
21085014,DAESTI003-17SA
11023513,NB1ESTO013-17SA
11023513,NAESTM008-17SA
11201722185,NA1MCTB001-17SA
11201722185,NA1ESTO013-17SA
11201722185,NAESZU036-17SA
11045111,NANHZ3084-15SA
21069116,NA1BIR0004-15SB
21069116,NA1BIS0003-15SB
11025814,NA2ESTO902-17SA
11201921366,NB1BIR0004-15SB
11201921366,NA1BIR0603-15SB
11201921366,DA1BIQ0602-15SB
11201921366,DAESHP014-13SB
11201921366,NAMCTC011-15SB
11080414,NA1ESTU024-17SA
11080414,NA1ESTU007-17SA
11080414,NAESZU031-17SA
11201920417,DB1BCL0306-15SA
11201920417,DB8BCJ0204-15SA
11201920417,DB3BCN0402-15SA
11201920417,DB3BCN0404-15SA
11201920417,DB1BCM0504-15SA
11201810131,DA1BIR0004-15SA
11201810131,DAESHC028-17SB
11201810131,DA2ESTO013-17SA
11201810131,DA1BIN0406-15SA
11201810131,NA1NHI5011-13SA
11201721791,NAMCTB001-17SB
11201721791,NAMCTC002-15SB
11084710,DC2ESTO903-17SA
11084710,NA2ESTE019-17SA
11084710,NAESTO015-17SA
11084710,DDESTO012-17SA
11084710,NBESTA010-17SA
11084710,NAESTA022-17SA
11201810948,DAMCTB001-17SB
11201810948,DA1BCL0308-15SB
11201810948,DA1BIR0603-15SB
11201810948,DA1BCK0103-15SB
11201810948,NA2BCN0402-15SB
11201810948,DB1BCN0405-15SA
11001813,NAESZU020-17SA
21005410,NAESHR007-14SB
21020416,NAESTS015-17SB
21020416,DAESTA008-17SB
21020416,DAESZS021-17SB
21020416,DAESTS010-17SB
21020416,DA1ESTI003-17SB
11079516,DA1MCTA008-17SA
11079516,DS2BCJ0204-15SA
11079516,DA2BCK0103-15SA
11079516,DA1MCTA017-17SA
11115808,NAESZG031-17SB
11119213,NAMCTA003-17SA
11050010,NA1ESTA011-17SA
11050010,NAESZA007-17SA
11050010,NAESZA018-17SA
11050010,DBESTE020-17SA
11201822441,NA2BIS0003-15SA
11201822441,NB9BCJ0204-15SA
11201822441,NB3BCN0402-15SA
11108312,NAESZE104-17SA
11108312,NAESZU035-17SA
11108312,DAESTE016-17SA
11108312,NAESTA016-17SA
11033512,NA3ESTO004-17SB
11033512,NAESZM028-17SA
11033512,NAESTM009-17SA
21079316,NB1BIR0004-15SB
21079316,NB1BIS0003-15SB
21079316,NAMCTB009-17SB
21079316,NANHH2034-13SB
21079316,NB1BIN0406-15SB
11115109,NAESTO016-17SA
11115109,NAESTU037-17SA
11115109,NAESTU020-17SA
11201722202,NAESHP022-14SB
11201722202,NAESHP026-14SB
11201722202,NAESHP018-14SB
21053114,DAMCZC004-15SB
21053114,NANHT1058-15SB
11034815,NA1ESTA011-17SA
11034815,DAESZA011-17SA
11034815,NAESZA018-17SA
11034815,NAESTA016-17SA
11034815,DBESTI013-17SA
11100808,DA1MCTA002-17SA
11100808,NAMCTA003-17SA
11100808,NA1MCTA017-17SA
11100808,DAMCTA027-17SA
11201721897,DAESTO903-17SB
11201721897,DAESZP034-14SB
11201721897,DBESTO012-17SB
11201721897,DAESTS010-17SB
11201721897,DA1ESTI003-17SB
11201921411,NA1BCM0506-15SA
11201921411,NAESTO005-17SB
11201921411,NB1BCM0504-15SA
21019213,NAESTI019-17SA
21019213,NAESTI007-17SA
21019213,DAESTI017-17SA
21019213,DC4MCTA028-15SA
21019213,NAESTI005-17SA
21019213,NA1ESTI013-17SA
11201810461,NB1BIQ0602-15SA
11201810461,NA1BIL0304-15SA
11201810461,NS1BCJ0204-15SA
11201810461,NANHI2049-13SA
11040514,NANHT3067-15SA
11040514,DANHT3012-15SA
11040514,NANHT3072-15SA
11201921222,NA1BCL0306-15SA
11201921222,NA4BCJ0204-15SA
11201921222,NA2BCN0402-15SA
11201921222,NA4BCN0404-15SA
11201921222,NA2BCM0504-15SA
21073716,NANHH2085-16SB
21073716,NAESHP027-14SB
11018213,NAMCTD022-18SA
11018213,NAESTU023-17SA
11018213,NBESTO016-17SA
11018213,NAESZU035-17SA
11018213,NAMCTD018-18SA
11201922308,DB1BCL0306-15SA
11201922308,DB3BCK0103-15SA
11201922308,DB3BCM0504-15SA
11034914,NAESTA022-17SA
11053809,DAESTG019-17SB
11201921590,DA2BCL0308-15SB
11201921590,DAESHR004-13SB
11100713,NAMCTA003-17SA
11100713,DAMCZA018-17SA
11100713,NA2MCTA028-15SA
11055011,DANHT1070-15SA
11055011,DANHT1060-15SA
11055011,DCESTO012-17SA
11055011,NANHT1064-15SA
11044814,DEESTO903-17SB
11044814,DAMCTC022-15SB
11044814,NAESZB004-17SB
11044814,NAESZB017-17SB
11075010,DAESTB007-17SB
11075010,NA1ESTA002-17SA
11075010,DA2ESTO013-17SA
11075010,DAESTB022-17SB
11075010,NANHZ1037-15SA
11201920446,NB1BIS0003-15SA
11201920446,NB1BCL0306-15SA
11201920446,NA1BIK0102-15SA
11201920446,NB2BCM0504-15SA
21059013,NBNHI2049-13SA
11085716,DB1BCJ0204-15SA
11085716,DB3BCN0402-15SA
11085716,DI1BCN0404-15SA
11085716,DC1MCTA028-15SA
11201722175,DA1BIS0003-15SA
11201722175,NS2BCJ0204-15SB
11201722175,NA1BCN0402-15SA
11201722175,NA1BCN0404-15SA
11022816,NA1NHT1053-15SA
11022816,DANHT1070-15SA
11022816,DANHT1056-15SA
11022816,DANHT1060-15SA
11092814,NAMCTA004-17SA
11092814,NA2MCTA008-17SA
11092814,NAMCZA015-13SA
11092814,NAMCZA049-17SA
21005716,DAESTO016-17SA
21005716,DBESTO008-17SA
21005716,DAESZG040-17SB
21004515,NA2MCTA008-17SA
21004515,NAMCZA015-13SA
21004515,NAMCZA049-17SA
21081012,NABHO1101-15SB
21081012,DAESHT010-17SB
13201723220,NAESTU025-17SA
11115509,NAMCZB015-13SA
11115509,NAMCZA019-17SA
11115509,NA1ESZI014-17SA
11030815,NA5MCTA037-17SA
11030815,NA2MCTA014-15SA
11030815,NAESZI043-17SA
11013515,NAESZA018-17SA
11013515,NA1MCTA014-15SA
11013515,DAESTA017-17SA
11013515,NAESTA022-17SA
11041116,NA4MCTA037-17SA
11041116,NA2MCTA014-15SA
11041116,NANHI2049-13SA
11041116,DA2ESTA019-17SA
11041116,NA2MCTA027-17SA
11201721725,NANHZ5020-15SA
11201721725,NA2ESTO013-17SA
11201721725,NABHQ0301-15SB
21086716,DAESHC030-17SB
21086716,NAESHC034-17SB
21086716,DAESHR007-14SB
21086716,DAESHC032-17SB
21086716,DAESHC026-17SB
11051015,NAMCTB001-17SB
11051015,NA1NHT5013-15SA
11201920438,NB2BIS0003-15SB
11201920438,NBBHO1335-15SB
11201920438,NBBHO0001-15SB
11201920438,NBBHP0202-15SB
21031016,DAESZG041-17SB
21031016,NAESZB021-17SB
21031016,DBESZG040-17SB
11061912,NAESTU023-17SA
11061912,NB1ESTO902-17SA
11061912,NB1BCK0103-15SA
11061912,NA1BCN0404-15SB
11149509,NB2MCTB001-17SA
11149509,NAESTO008-17SA
11149509,NAESTU020-17SA
21057214,NANHH2016-13SB
21057214,DAESZG041-17SB
21057214,NAESTO008-17SB
21057214,NANHI5011-13SB
21057214,NAMCTC011-15SB
11018116,DAESZM024-17SA
11018116,DB1ESTO903-17SA
11018116,DAESTM008-17SA
11018116,DAESTM006-17SA
11018116,DCESTO012-17SA
11018116,DAESTM003-17SA
11201822510,NA1MCTB001-17SA
11201822510,NA1BIQ0602-15SA
11201822510,NS2BCJ0204-15SA
11201822510,NA1BCK0103-15SA
11086212,DAMCTB003-17SA
11086212,NA1ESTB002-17SB
11086212,DAESTI002-17SA
11086212,NA1ESTO013-17SB
11086212,NBESTO903-17SB
11086212,NA2ESTO016-17SB
11086212,NA1ESTB022-17SB
21072412,NANHH2028-13SB
21072412,NANHH2032-13SB
21072412,NA1BIN0406-15SB
21072412,DAESHP018-14SB
11201921464,DAESTI019-17SA
11201921464,DAESTI007-17SA
11201921464,NAESZI002-17SA
11201921464,DAESZI035-17SA
11201921464,DAMCZA018-17SA
11201932516,DCBIS0005-15SB
11201932516,DBBIS0003-15SB
11201932516,DABHO1101-15SB
11201932516,DABHP0202-15SB
11201921307,DA1BCL0306-15SB
11201921307,DA3BCJ0204-15SB
11201921307,DA1BCN0402-15SB
11201921307,DA2BCN0404-15SB
11201921307,DA2BCM0504-15SB
21085913,NB1BIR0603-15SA
21085913,NA1BCM0506-15SA
21085913,NA1BCN0405-15SA
21085913,DA2ESTO006-17SA
21029316,NA2ESTA002-17SB
21029316,NA2ESTB018-17SB
21029316,NAESTB030-17SB
21029316,NA1ESTB010-17SB
21029316,NAESZB017-17SB
11201721424,NS7BCJ0204-15SA
11201721424,NA3BCN0404-15SA
11201721424,NANHI2049-13SA
11201721424,NA4MCTA028-15SA
11201722166,DA1ESTO001-17SA
11201722166,DA3ESTO902-17SA
11201722166,DA1BIQ0602-15SA
11201722166,DAESTM005-17SA
11201722166,DAESTO008-17SA
11201722166,DCESTO012-17SA
11021612,NAESTO016-17SA
11021612,NB2ESTO006-17SA
11021612,NAESTU020-17SA
21031813,NA1ESTA013-17SA
21031813,NA2MCTA028-15SA
21031813,NAESTA014-17SA
11089615,NAESZE104-17SA
11089615,NB1ESTO013-17SA
11089615,NB1MCTA028-15SA
11089615,NA3ESTI003-17SA
11201811401,DA2BIR0004-15SA
11201811401,NA1BIR0603-15SA
11201811401,DAESTO005-17SB
11201811401,NB2MCTA028-15SA
11201920880,DB2BCL0306-15SA
11201920880,DB8BCJ0204-15SA
11201920880,DB2BCN0402-15SA
11201920880,DB4BCN0404-15SA
11201920880,DB2BCM0504-15SA
11201721947,NA2ESTO001-17SA
11201721947,NA1ESTO006-17SA
11201721947,NB1BCM0505-15SA
11201721108,NAESHT003-17SB
11201721108,NAESHC030-17SB
11201721108,NA1ESTO013-17SB
11201721108,NANHZ1037-15SA
21088313,NB3BCM0504-15SA
21004213,NANHT3012-15SA
21004213,NANHZ3084-15SA
21004213,DANHZ5016-15SA
21004213,NA2MCTA014-15SA
21004213,DA1NHT5013-15SA
21004213,DANHT3090-15SA
21003312,NB1MCTB001-17SA
21003312,DAESTG008-17SB
21003312,DAESTG017-17SB
21003312,NAESTO008-17SA
21003312,DAESTG019-17SB
11037315,NANHT4001-15SA
11037315,NANHT4007-15SA
11037315,NANHT4075-15SA
11037315,NANHT4040-15SA
11201932551,NB1BIR0004-15SB
11201932551,NA1BIR0603-15SB
11201932551,NB1BIN0406-15SB
11201932551,NAESTO005-17SB
11201932551,NA2BCM0504-15SB
11041715,DA3ESTO001-17SA
11041715,DA1ESTO902-17SA
11041715,DAESTO016-17SA
11041715,DAESTU029-17SA
11041715,DBESTO008-17SA
21093515,NABHQ0002-15SB
21093515,NB3BCN0402-15SB
21093515,NB1BIN0406-15SB
21045116,DA2MCTA002-17SA
21045116,DAMCTA004-17SA
21045116,DA1MCTA037-17SA
21045116,DA1BIN0406-15SB
21045116,DAMCTA027-17SA
21040413,NB1BIS0003-15SB
21040413,NAESHR017-13SB
11020916,NA1NHT4002-13SA
11020916,NA2BCK0103-15SA
11020916,NA1BIN0406-15SA
11201722095,NB3ESTO903-17SA
11201722095,NBNHI2049-13SA
11201722095,NB2MCTA028-15SA
11048414,NAESTO015-17SA
11048414,NAESTA010-17SA
11048414,NAESTI005-17SA
11201922367,NB2BCL0306-15SA
11201922367,NB6BCJ0204-15SA
11201922367,NB2BCN0402-15SA
11201922367,NB4BCN0404-15SA
11201922367,NB1BCM0504-15SA
11201921389,DA1BCL0306-15SA
11201921389,DA5BCJ0204-15SA
11201921389,DA1BCN0402-15SA
11201921389,DA3BCN0404-15SA
11201921389,DA1BCM0504-15SA
11201811339,NA1BCN0402-15SA
11201811339,NA3BCN0404-15SA
11201811339,NA1BIN0406-15SA
21090815,NAESZR002-13SB
21090815,NABHQ0002-15SB
21090815,NANHH2016-13SB
21090815,NANHI2049-13SB
21090815,NANHH2065-13SB
11201723105,DAESHT001-17SB
11201723105,DAMCTB009-17SB
11201723105,DB2BCN0402-15SB
11201723105,DAESTB010-17SB
11201723105,DB2ESTO006-17SA
11080716,NAMCTB005-13SA
11080716,DA3BCK0103-15SA
11080716,DAMCTB018-17SA
11080716,DAMCTD010-18SA
11026716,DAMCTB009-17SB
11026716,DAESTO016-17SB
11104813,NAESTU025-17SA
11104813,NAESTG025-17SB
11201922204,DB1BCL0306-15SB
11201922204,DA2BCJ0204-15SB
11201922204,DB1BCN0402-15SB
11201922204,DB1BCN0404-15SB
11054014,NANHZ5021-16SA
11054014,NANHZ1094-19SA
11054014,NAESHT007-17SA
11054014,NS9BCJ0204-15SA
11054014,DB3BCK0103-15SA
21022216,NAESTA018-17SA
21022216,DAESTE033-17SA
21022216,DaNHT3048-15SA
21022216,DA1MCTA028-15SA
21022216,DAESTI003-17SA
21031613,DANHH2034-13SB
11071615,NAMCTA004-17SA
11071615,NA4MCTA037-17SA
11071615,NA2BCL0308-15SA
11071615,NAESZI031-17SA
21088216,NAESZS010-17SB
11201810103,NA1BIR0603-15SB
11201810103,NABHO1335-15SB
11201810103,NABHP0202-15SB
11201723093,NAESZC020-17SB
11201723093,NAESHC032-17SB
11201723093,NAESHC026-17SB
11201723074,NAESHT003-17SB
11201723074,NAESZG013-17SB
11201723074,NAMCTC011-15SB
11201723074,NAESHT023-17SB
11201723074,DAESZI028-17SA
11017613,NAESZG021-17SB
11201811186,NCBIR0004-15SB
11201811186,DA2BCL0308-15SB
11201811186,DA1BCM0506-15SA
11201811186,DA1BIQ0602-15SB
11201811186,DA1BCK0103-15SB
11201811186,DCBIN0406-15SB
11201811186,DA1BCN0405-15SB
11022616,NA2ESTI002-17SA
11022616,DBESTE020-17SA
11022616,NAESTA016-17SA
11022616,NAESTO015-17SA
11022616,DDESTO012-17SA
11201921679,DA2BCL0306-15SA
11201921679,DA9BCJ0204-15SA
11201921679,DA4BCN0402-15SA
11201921679,DA4BCN0404-15SA
11201921679,DA3BCM0504-15SA
11201722850,NA1BIS0003-15SA
11201722850,NA3BCL0306-15SA
11201722850,NB1BCN0405-15SA
11201722850,DAESTM005-17SA
11201921390,DA1BIS0005-15SA
11201921390,DA1BIJ0207-15SA
11201921390,DB2BIR0004-15SA
11201921390,DA1BIS0003-15SA
11201921390,DA3BCL0306-15SA
11201921390,DA1BIL0304-15SA
11006515,DAESTS015-17SB
11006515,DAESTS001-17SB
11006515,NAESZA018-17SA
11006515,DA1ESTA019-17SA
11127715,DAESTI019-17SA
11127715,DA1ESTO903-17SA
11201810453,NAMCTB001-17SB
11201810453,NA1BCL0308-15SB
11201810453,NA1BIQ0602-15SB
11201810453,NA1BCK0103-15SB
11045710,NAESHC014-17SB
11201810262,NAESHC002-17SB
11201810262,NAESHC028-17SB
11201810262,NA1ESTO013-17SB
11201810262,NB2BCN0402-15SB
11201810262,NAESHC020-17SB
11106209,DAMCTC002-15SB
11025216,NANHT4001-15SA
11025216,NANHT4007-15SA
11025216,NANHT4075-15SA
11025216,NANHT4040-15SA
11201722067,DB8BCJ0204-15SA
11201722067,DB3BCN0402-15SA
11201722067,DB3BCN0404-15SA
11201722067,DB1BCM0504-15SA
21064416,NA1ESTO013-17SA
21064416,NA4MCTA028-15SA
21064416,NA4ESTI003-17SA
21055716,NB2BCL0308-15SB
21055716,NA2ESTA002-17SB
21055716,NAESZE107-17SA
11201722128,NAESHR026-14SB
11201722128,NAESHR011-13SB
21072415,NA3ESTO001-17SA
21072415,DC2ESTO903-17SA
21072415,NBESTO016-17SA
21072415,DAESZM023-17SA
21072415,NAESZM041-17SA
11201811690,DAESHR022-14SB
11201811690,DAESHR006-13SB
11201811690,DAESHR007-14SB
11201811690,DAESHR026-14SB
11201811690,DAESHR011-13SB
11201921115,NA2BCL0306-15SA
11201921115,NBNHT3012-15SA
11201921115,NA2BCN0402-15SA
11201921115,NA4BCN0404-15SA
11201921115,NA2BCM0504-15SA
11065111,NANHT4007-15SA
11065111,NANHT4049-15SA
11008914,NA2MCTA002-17SA
11008914,NAMCTA004-17SA
11008914,NA2MCTA014-15SA
11008914,NA1ESZI014-17SA
11008914,NAMCTA027-17SA
11021614,DBESTE020-17SA
11021614,DAESTE016-17SA
11021614,DAESTA017-17SA
11021614,DAESTE021-17SA
11021614,DAESTE023-17SA
11045114,DAESTG008-17SB
11031513,NAESZM034-17SA
11031513,NAESZM039-17SA
21024813,NAESHR007-14SB
11201922162,DA3BCL0306-15SA
11201922162,DB1BCM0504-15SA
11023616,NAESTA005-17SA
11023616,NAMCTB009-17SA
11023616,NA2ESTA019-17SA
11023616,DB2ESTI013-17SA
11023616,NA3ESTI003-17SA
11201810161,DB2MCTB001-17SA
11201810161,NAMCTB009-17SA
11201810161,DB2BCN0404-15SA
11201810161,NB1BCN0405-15SA
11057712,NA1MCTA008-17SA
11057712,NAESZI043-17SA
21005414,NAESTS016-17SB
21005414,NAESTE027-17SA
21005414,NAESTE017-17SA
11048916,DAESTG011-17SB
11048916,NA2ESTO004-17SB
11048916,DAESTO008-17SA
11061013,NA2MCTA008-17SA
11061013,NAMCZB015-13SA
11061013,NA1MCTA017-17SA
11061013,NAMCZA019-17SA
11056916,NAMCTA004-17SA
11056916,NA5MCTA037-17SA
11201722046,NABHQ0002-15SB
11201722046,NAESHP019-13SB
11201722060,NB1BIS0003-15SA
11201722060,NB8BCJ0204-15SA
11201722060,NB3BCN0404-15SA
11201722060,NB1BIN0406-15SA
21031514,NA1BIS0003-15SB
21031514,NCESTO903-17SB
21031514,NB3BCJ0204-15SB
21027716,DAESHC002-17SB
21027716,DAESZC020-17SB
21027716,DAESHC014-17SB
21027716,DAESHC028-17SB
21027716,DAESHC032-17SB
11201811586,NA1BIR0004-15SB
11201811586,NA1BCL0308-15SB
11201811586,NS1BCJ0204-15SB
11201811586,NA1BCK0103-15SB
11201811586,NAESTO005-17SB
11201811586,NBESTO012-17SB
11201922190,DA3BCL0306-15SA
11201922190,DB3NHZ3086-15SA
11201922190,DA9BCJ0204-15SA
11201922190,DA3BCN0402-15SA
11201922190,DA3BCN0404-15SA
11201922190,DA2BCM0504-15SA
21002811,NA1MCTB001-17SA
11201920406,NA3BCL0306-15SA
11201920406,NA3BCJ0204-15SA
11201920406,NA3BCN0402-15SA
11201920406,NA1BCN0404-15SA
11201920406,NA1BCM0504-15SA
21032711,NAESTO015-17SA
11095313,NAESZS002-17SB
11095313,NAESZS030-17SB
11201932544,NA1BIJ0207-15SB
11201932544,NA1BIS0003-15SB
11201932544,NA1BCM0506-15SB
11201932544,NA1BIK0102-15SB
11201932544,NA1BIL0304-15SB
11201922168,NB1BCL0306-15SA
11201922168,NB4BCJ0204-15SA
11201922168,NB4BCN0402-15SA
11201922168,NB4BCN0404-15SA
11201922168,NB2BCM0504-15SA
21052412,NAESTS016-17SB
21052412,DAESTO012-17SB
21052412,NAESTS008-17SB
11201810154,DC2BCL0308-15SA
11201810154,NA1BIR0603-15SA
11201810154,DB3NHZ3086-15SA
11201810154,DB2ESTO903-17SA
11201810154,DB2BIQ0602-15SA
11201810154,DS4BCJ0204-15SA
11201810154,DB2ESTO006-17SA
11201810153,DBMCTB001-17SA
11201810153,DA2BIR0004-15SA
11201810153,DA2BCL0308-15SA
11201810153,DEESTO903-17SB
11201810153,DA2BCK0103-15SA
11201810153,NA2ESTO006-17SB
11201810153,DABCS0002-15SA
11201810153,DANHZ5014-15SA
11078214,DAESTG006-17SB
11078214,DB1BCK0103-15SB
11078214,DA2BCN0402-15SB
11079214,NBESTM010-17SA
11079214,NANHZ4070-15SA
11079214,NAESTM009-17SA
11201921451,DA3BCL0306-15SA
11201921451,DB5BCJ0204-15SA
11201921451,DA3BCN0402-15SA
11201921451,DA1BCN0404-15SA
11201921442,NA1BCL0306-15SB
11201921442,NA2BCN0402-15SB
11201921442,NA2BCN0404-15SB
11201921442,NA1BCM0504-15SB
11201810464,NB1MCTB001-17SA
11201810464,NA1BCL0308-15SA
11201810464,NA1BIR0603-15SA
11201810464,NA1BCK0103-15SA
11201720780,DB2BIR0004-15SA
11201720780,NB5BCL0308-15SA
11201720780,NB1BIR0603-15SA
11201720780,DA1ESTO902-17SA
11201720780,NB2BCK0103-15SA
11201720780,NBESTA019-17SA
11036114,NA1MCTA002-17SA
11036114,NA3MCTA037-17SA
11036114,NA2MCTA008-17SA
11036114,NA1MCTA017-17SA
11201922118,NB3BCL0306-15SA
11201922118,NB6BCJ0204-15SA
11201922118,NB3BCN0402-15SA
11201922118,NB1BCN0404-15SA
11201922118,NB3BCM0504-15SA
11201811874,NAMCTB009-17SA
11021312,NB1MCTB001-17SA
11021312,NA2ESTO016-17SB
11021312,NA1ESTO012-17SB
11021312,DAESTM009-17SA
21069616,DAESHC014-17SB
21069616,DAESZR007-13SB
21069616,DANHH2028-13SB
21069616,DAESHR011-13SB
11201723092,NAESHT019-17SB
21089516,DBMCTB001-17SA
21089516,DA3BCL0308-15SA
21089516,DA1BCK0103-15SB
21089516,DBESTI003-17SA
11094914,NA1MCTB001-17SA
11094914,NA3BCK0103-15SA
11094914,NBESTO008-17SA
11094914,NAESTA020-17SA
11094914,DBESTI003-17SA
11085016,NAMCTA004-17SA
11085016,NS6BCJ0204-15SA
11085016,NB3BCN0404-15SA
11085016,NA1NHI5011-13SA
11085016,NA2ESZI014-17SA
11201921826,DA2BCL0306-15SA
11201921826,DA4BCJ0204-15SA
11201921826,DA2BCN0402-15SA
11201921826,DA4BCN0404-15SA
11201921826,DA3BCM0504-15SA
11114616,DAMCTB001-17SA
11114616,NA1ESTU026-17SA
11114616,DAESTU037-17SA
11114616,DAESZU018-17SA
11114616,DAESTU020-17SA
11114616,NAESZU020-17SA
11201810469,NB6BCL0308-15SA
11201810469,NB1BIR0603-15SA
11201810469,NS4BCJ0204-15SA
11201810469,NB1BIN0406-15SA
11201921209,NB2BCL0308-15SB
11201921209,NA5BCJ0204-15SB
11201921209,NA1BCK0103-15SB
11201921209,NB3BCN0404-15SA
11201921209,DC1ESTO006-17SB
11025712,NAESZG031-17SB
11025712,NA2ESTO016-17SB
11025712,DAESZG037-17SB
11025712,NAESTG022-17SB
11201810549,NB2BCL0308-15SA
11201810549,NB1BIR0603-15SA
11201810549,NB2ESTO013-17SA
11201810549,NB1ESTO006-17SA
11201812378,DA3BCL0308-15SB
11201812378,DA1BIQ0602-15SB
11201812378,DB2BCJ0204-15SB
11201812378,DB1BCN0405-15SA
11201812378,DA1ESTO006-17SA
11201810435,DA1BIR0004-15SA
11201810435,DA4BCN0402-15SA
11201810435,DBNHI2049-13SA
11201810435,DS1BCM0505-15SA
11201810435,DAMCTC011-15SA
11201720724,NA1MCTB001-17SA
11201720724,DANHZ3002-15SA
11201720724,NB2BIQ0602-15SA
11201720724,DANHT3072-15SA
11201720724,DABCS0002-15SA
11201722111,NA2BCL0308-15SA
11201722111,NA2BCN0404-15SA
11201720552,NS1BCJ0204-15SA
11201720552,DANHT1057-15SA
11201720552,NA2BCN0404-15SB
11201720552,NB1BCM0504-15SA
11201720552,DANHT1064-15SA
21027616,NAESHP004-13SB
21027616,NAESZR007-13SB
21027616,NAESHR007-14SB
21027616,NAESHR018-13SB
11201922305,DB1BCL0306-15SA
11201922305,DB2BCJ0204-15SA
11201922305,DB1BCN0402-15SA
11201922305,DB3BCN0404-15SA
11201922305,DB3BCM0504-15SA
11201922001,NA4BCJ0204-15SA
11201922001,NA4BCN0402-15SA
21022716,NA1BCL0306-15SB
21022716,NS4BCJ0204-15SB
21022716,NA2BCM0504-15SB
11201811964,DAESHP004-13SB
11201811964,NAESHR004-13SB
11201811964,NAESHR007-14SB
11201811964,NAESZP022-13SB
11201811964,DAESHR026-14SB
11201811964,NAESHR025-14SB
11201811964,DAESHR017-13SB
11090915,NB2MCTB001-17SA
11090915,NANHZ1094-19SA
11090915,NA3MCTA028-15SA
11090915,NA2MCTA027-17SA
21074112,DAESTU023-17SA
21074112,DA2ESTU026-17SA
21074112,NS1BCJ0204-15SB
21074112,DAESTU011-17SA
21067815,NAESTS012-17SB
21067815,NBESTO903-17SB
21067815,NAESTS003-17SB
21067815,NAESTA008-17SB
11201810079,NABHP0001-15SB
11201810079,NABHO1101-15SB
11201810079,NABHP0202-15SB
11201920464,NA1BCL0306-15SA
11201920464,DC2NHZ3086-15SA
11201920464,NA5BCJ0204-15SA
11201920464,NA2BCN0402-15SA
11201920464,NA4BCN0404-15SA
11201920464,NA2BCM0504-15SA
11048116,NAESZG013-17SB
11048116,NA1ESTO016-17SB
11048116,NAMCZC016-15SB
11048116,NANHI5011-13SB
11110416,NA4BCN0402-15SA
11110416,NA4BCN0404-15SA
11201921453,DA2BCL0306-15SB
11201921453,DA5BCJ0204-15SB
11201921453,DA2BCN0402-15SB
11201921453,DA1BCN0404-15SB
11201921453,DA1BCM0504-15SB
11026916,DA4BCL0308-15SA
11026916,DC1ESTO903-17SA
11026916,DS8BCJ0204-15SA
11026916,DB1BCN0405-15SA
11026916,NAESTU011-17SA
11026916,NAESZU036-17SA
11201932607,NA1BIS0005-15SA
11201932607,NA1BIJ0207-15SA
11201932607,NB2BIR0004-15SA
11201932607,DB1BIS0003-15SA
11201932607,NA3BCL0306-15SA
11201932607,NA1BIK0102-15SA
11201932607,NS3BCJ0204-15SA
11012814,NAESHT007-17SA
11012814,NAESZU035-17SA
11012814,DAESZU018-17SA
11012814,DAESZU032-17SA
11201922315,DBBIS0003-15SB
11201922315,DABHO1335-15SB
11201922315,DABHO1101-15SB
11201922315,DABHO0001-15SB
11201922315,DABHP0202-15SB
11201721423,DB1BCL0308-15SB
11201721423,NA1BIR0603-15SB
11201721423,NS6BCJ0204-15SB
11201721423,DA2BCN0402-15SB
11201721423,NAMCTC011-15SB
11082710,NAMCZC010-15SB
11082710,DA2ESTO001-17SA
11082710,NA3ESTO004-17SB
11082710,NAMCTC011-15SB
11201921540,NA2BIS0003-15SA
11201921540,NA3BCL0306-15SA
11201921540,NA3BCM0504-15SA
11201720284,NA2BIS0003-15SB
