ra,turma
11201811898,DA1BCN0404-15SB
21011816,NAESHR001-13SB
21011816,NAESHR003-13SB
21011816,NAESHP024-14SB
11201721818,NAESZE097-17SA
11201721818,NA2NHI5001-15SA
11201721818,NAESZU034-17SA
11201721818,NAESZI027-17SA
11201721818,NB2BCK0104-15SA
11201721818,NAESZU023-17SA
11069515,NA2MCTA001-17SA
11069515,NAESZA023-17SA
11069515,NA1MCTA023-17SA
11069515,NAESZA010-17SA
11082813,NAESTA005-17SA
11082813,NA3ESTA004-17SA
11082813,NA2ESTA023-17SA
11085013,DANHT4017-15SA
11085013,DA1ESTO004-17SA
11085013,DAESZM028-17SA
11085013,DAESTM018-17SA
11085013,DAESTM003-17SA
11005816,NAESTE004-17SA
11079816,DA1ESTO016-17SB
11079816,DB2BCJ0204-15SA
11079816,DB1BCN0407-15SA
11079816,DB1BCK0104-15SA
11201921138,NA1BCJ0205-15SA
11201921138,NA1BCN0407-15SA
11201921138,NA1BCM0505-15SA
11201921138,NA1BCL0307-15SA
11115914,NA1MCTB010-13SB
11115914,DAESZA007-17SB
11115914,NA1ESTA001-17SA
11115914,DAESTA007-17SA
11115914,DBESZI013-17SA
11201921280,NA6BCJ0205-15SA
11201921280,NS2BCK0103-15SA
11201921280,NA1BCN0402-15SA
11201921280,NB1BCN0404-15SA
11201921280,NA3BCL0307-15SA
11201720680,DA1BIQ0602-15SA
11201720680,DA1BCK0104-15SA
11201720680,DB1BCM0505-15SA
13201812298,NAESHC038-17SB
13201812298,NbBHO0101-15SB
13201812298,NAESHC019-17SB
11020716,NA2MCTA033-15SA
11020716,NA3BCK0104-15SA
11020716,NA2MCTB019-17SA
11020716,NA1MCTA022-17SA
11020716,DA1MCZA030-17SA
21006714,DAESTG001-17SB
21006714,DAESTG003-17SB
21006714,NB2ESTO016-17SB
21006714,DAESTG009-17SB
21006714,DAESTG013-17SB
21091515,NAESTA005-17SA
21091515,NA2ESTO001-17SA
21091515,NB2ESTO903-17SA
21091515,NA2ESTO004-17SA
21091515,NA1ESTO012-17SA
21091515,NA2ESTI013-17SA
13201910078,NABCN0402-15SB
13201910078,NAESTO011-17SB
13201910078,NABHQ0001-15SB
13201910078,NABHP0201-15SB
11201722500,NA1BIS0005-15SB
11201722500,NA2ESHC017-17SB
11201722500,NA1MCTC014-13SB
11201722500,NA2ESHP016-13SB
21056916,NAESZI027-17SA
21056916,NA1ESTO008-17SA
21056916,NA1ESTO017-17SA
21056916,DC1ESTO012-17SA
21066515,NAESZG038-17SB
21066515,NAESTE004-17SA
21066515,NAESTO015-17SB
21066515,NB1ESTO012-17SA
21066515,NA1NHT3049-15SA
11201920153,DA1NHZ3087-15SA
11201920153,DB9BCJ0205-15SA
11201920153,DIBCN0407-15SA
11201920153,DCESTO005-17SA
11201920153,DB5BCM0505-15SA
11201920153,DB6BCL0307-15SA
11052513,DA1ESTO001-17SA
11052513,DAESZU002-17SA
11052513,DAESTO016-17SA
11052513,DA1ESTU010-17SA
11052513,DANHT1071-15SA
11052513,DB1ESTO012-17SA
11052513,NAESZU023-17SA
11201810081,NANHT1002-15SA
11201810081,NA6BCJ0205-15SA
11201810081,NA4BCN0407-15SA
11201810081,NA4BCL0307-15SA
11006916,DAESTM014-17SA
11006916,NA1ESTO903-17SA
11006916,DAESTM018-17SA
11006916,DAESTM003-17SA
11006916,DANHT3089-15SA
11011211,DAESTG001-17SB
11011211,NAESTG011-17SB
11011211,DAESTG024-17SB
11032815,NAESZG038-17SB
11032815,NAESTG008-17SB
11032815,NB1ESTO012-17SA
11032815,NAESTG019-17SB
11023112,NA2MCTB010-13SB
11023112,DAESTG002-17SB
11023112,NAMCTD016-18SA
11023112,NAESTG019-17SB
11096310,NIESTS016-17SB
11201722518,DAESHR001-13SB
11201722518,DAESZR002-13SB
11201722518,DAESHR012-13SB
11201722518,DAESHR019-13SB
21002116,NANHZ1074-15SA
21002116,NAESZU002-17SA
21002116,NABHQ0002-15SA
21002116,NANHT3091-15SA
21087416,NBESHC036-17SB
21087416,NAESHC038-17SB
21087416,NBESHC016-17SB
21087416,NA1BCN0407-15SB
21087416,NAESHC019-17SB
11059314,DA2ESTE027-17SA
11051212,DAESZG038-17SB
11051212,NAESTG007-17SB
11051212,NAESTG011-17SB
21038012,NIESTS016-17SB
21035912,NAESZG038-17SB
21035912,NAESZG041-17SB
21035912,NAESZG040-17SB
11201810788,NB1BIR0603-15SB
11201810788,NS1BCK0103-15SB
11201810788,NCBCN0402-15SB
11081211,NAESTM001-17SA
11081211,NA2NHT5012-15SA
11081211,NBESTO014-17SA
11031113,NAESTS005-17SB
11031113,NB6BCL0307-15SA
11063115,NAESZG038-17SB
11063115,NAESTG006-17SB
11063115,NAESZG041-17SB
11047613,NA1BIR0603-15SB
11047613,NS1BCK0103-15SB
11047613,NA1BCN0407-15SB
11201810609,NA2NHI5001-15SA
11201810609,NANHZ5020-15SA
11201810609,NA1NHT4017-15SA
11201810609,NB1BCK0104-15SB
11201810609,DAMCTC002-15SA
11096613,NB1BIR0004-15SA
11096613,NANHZ1027-15SA
11096613,NB1BCN0402-15SA
11070816,DABHO0102-15SB
11070816,NABHQ0002-15SB
11070816,NABHP0001-15SB
11070816,DABHQ0001-15SB
11070816,DABHO0001-15SB
11070816,NABHQ0301-15SB
11201810428,DAMCTB009-17SA
11201810428,DB1MCTB010-13SA
11201810428,DB1BIR0603-15SA
11201810428,DB3BCK0104-15SA
11201810428,DB1ESTO012-17SA
21011915,DAESHT025-17SB
21011915,DAESZP039-14SB
11201721816,NAMCTB001-17SA
11201721816,NB2ESTO006-17SA
11201721816,NA1ESTO008-17SA
11097015,NA2MCTB010-13SB
11097015,NAESZM022-17SA
11097015,NAESTM001-17SA
11097015,NA2ESTO004-17SA
11097015,DAMCTD016-18SA
11097015,DAESZM033-17SA
11057415,NAESZE105-17SA
11057415,NA1BCJ0204-15SA
11057415,NABCN0402-15SA
21038413,NA2ESTU006-17SA
21038413,NAESTU012-17SA
21038413,NAESTU040-17SA
21038413,NAESTU021-17SA
13201910090,NA1BCN0407-15SB
13201910090,NABHP0201-15SB
11201720254,DAESHC036-17SB
11201720254,DA1ESHC017-17SB
11201720254,DA2BCN0407-15SB
11201720254,DAESHC024-17SB
11201921839,DBMCTB009-17SA
11201921839,NA1ESTA002-17SA
11201921839,NA2MCTA033-15SA
11201921839,NA4BCN0407-15SA
11201921839,NA2BCK0104-15SA
11201921839,DC1ESTO012-17SA
13201723219,DABHO0102-15SB
13201723219,DABHP0001-15SB
13201723219,DABHQ0003-15SB
13201723219,DABHQ0301-15SB
11201812274,NB1BIR0004-15SA
11201812274,DA1BCL0308-15SB
11201812274,DAMCTB009-17SA
11201812274,DS1BCK0103-15SA
11201812274,DA1ESTO011-17SA
11201812274,NB2BCK0104-15SA
11201812274,DA1ESTO006-17SB
11201812274,NA1BCM0504-15SB
11201811539,NA3MCTA001-17SA
11201811539,NS1BCK0103-15SA
11201811539,NA1BCN0407-15SA
11201811539,DB2BCK0104-15SA
11091715,NA1MCTA006-17SA
11091715,NA1MCTA023-17SA
11091715,NA1MCTA026-13SA
21001210,NABHO0001-15SB
21001210,NAESHP020-13SB
21001210,NAESHP029-14SB
11034214,NAESZE105-17SA
11034214,NAESTA016-17SA
11034214,NA2ESTO008-17SA
11034214,NAESZE113-17SA
11034214,NBESTO014-17SA
11010911,NAESZU027-17SA
11010911,NAMCZA008-17SA
11010911,NB1ESTO012-17SA
11201723107,DAESHR002-13SB
11201723107,NbBHO0101-15SB
11201723107,DABHQ0002-15SB
11201723107,DABHP0001-15SB
11201723107,DBBHS0001-15SB
11041113,NAESTG017-17SB
11041113,DAESTG024-17SB
11201922188,DA1NHZ3087-15SA
11201922188,DA3BCJ0205-15SA
11201922188,DA4BCN0407-15SA
11201922188,DA3BCM0505-15SA
11201922188,DA3BCL0307-15SA
21030613,NA2ESHP016-13SB
21030613,NAESHC029-17SB
21030613,NAESHP020-13SB
21030613,NAESHP029-14SB
11201920237,DA1BIQ0602-15SA
11201920237,NA3BCJ0205-15SA
11201920237,NA1BCN0407-15SA
11201920237,DCESTO005-17SA
11201920237,DSBCM0505-15SA
11201920237,NA2BCL0307-15SA
11201920748,NA9BCJ0205-15SA
11201920748,NA2BCN0407-15SA
11201920748,NA7BCM0505-15SA
11201920748,NC1BCL0307-15SA
11201722763,NANHH2007-13SB
11201722763,NANHH2017-16SB
11201722763,NANHH2033-13SB
11201722763,NANHH2086-16SB
11201722207,DA2BCL0308-15SA
11201722207,DS3BCK0103-15SA
11201722207,NABCN0402-15SA
11201722207,NAESZI027-17SA
11201722207,NA4MCTA022-17SA
11201722207,NAESZU036-17SA
11201810410,DABHO0101-15SB
11201810410,DA1BCN0402-15SB
11201810410,DABHQ0001-15SB
11201810410,DABHQ0003-15SB
11201810410,NABHO0001-15SB
11201810410,DABHP0201-15SB
11201811310,DBNHZ3087-15SA
11201811310,DAESZG013-17SB
11201811310,NA3BCJ0205-15SA
11201811310,DS3BCK0103-15SA
11201811310,DAESZG041-17SB
11201811896,DBMCTB009-17SA
11201811896,DA1ESTE019-17SA
11201811896,DA2ESTO006-17SA
11201811896,DAESTA019-17SA
11033016,NA1MCTA015-13SA
11033016,NB1BCS0002-15SA
11201811559,DA1BIR0603-15SB
11201811559,DB1ESTO013-17SB
11201811559,DA1ESTO011-17SA
11201811559,DA1BCK0104-15SB
11201811559,DABHO0001-15SB
11201722197,NAESHC033-17SB
11201722197,NA2BCN0407-15SB
11201722197,NA1MCTC014-13SB
11201722197,NAMCZC011-15SB
11201722715,NIESTS016-17SB
11201722715,NA1MCTB010-13SB
11201722715,NAESTS017-17SB
21059212,NAESZU027-17SA
11036413,NA2MCTA001-17SA
11036413,NA1ESTA001-17SA
11036413,NAESZI027-17SA
11036413,NB1ESTO017-17SA
11036413,NA1ESTO012-17SA
11036413,NAESZI029-17SA
11030911,NANHT1073-15SA
11030911,NANHT1055-15SA
11030911,NBNHT1066-15SA
11030911,NAESZU033-17SA
11201723102,NA1BCL0306-15SB
11201723102,NA1BIQ0602-15SB
11201723102,NA2BCM0505-15SB
11201723102,NAESZU036-17SA
11201723102,NAESZT016-17SB
11088815,DAESTG001-17SB
11088815,DAESTG003-17SB
11088815,DB1BCJ0205-15SB
11088815,DAESTG009-17SB
11002816,NAESTA011-17SA
11002816,DAESTA013-17SA
11002816,DBESZI013-17SA
11002816,NBESTA016-17SA
11002816,DA2BCS0002-15SA
11002816,DAMCZA030-13SB
11054816,NA3ESTO903-17SA
11054816,DB1BCK0104-15SA
11201810433,NA1BCL0308-15SA
11201810433,DANHI5002-15SB
11201810433,DB2BCK0104-15SA
11201810433,DANHT3044-15SA
11201810433,NA1NHT5012-15SA
11201810433,NAMCTD016-18SA
11201810433,NC1BCL0307-15SA
11022508,NA1MCTA001-17SA
11022508,NA2MCTA033-15SA
11022508,NAESTA022-17SA
11201811978,NA1BIR0603-15SB
11201811978,NC1BCJ0205-15SB
11201811978,NS1BCK0103-15SB
11201811978,NAMCZA030-13SB
21083515,NA1ESHP016-13SB
11201811781,NS2BCK0103-15SA
11201921686,DA2BIS0005-15SB
11201921686,DABHO0101-15SB
11201921686,DABIQ0602-15SB
11201921686,DABHQ0002-15SB
11201921686,DABHP0201-15SB
11201920226,DA7BCJ0205-15SA
11201920226,DA1BCN0407-15SA
11201920226,DA9BCM0505-15SA
11201920226,DA3BCL0307-15SA
11201812237,DAESHR002-13SB
11201812237,DAESHR023-14SB
11201812237,DAESHR012-13SB
11201812237,DAESZP039-14SB
11201812237,DAESHR014-13SB
21075416,NAESHP005-13SB
21075416,NAESZG018-17SB
21075416,NAESHR026-14SB
21075416,NAESHP020-13SB
11201932455,DA3BIS0005-15SB
11201932455,DABHO0101-15SB
11201932455,DABHQ0001-15SB
11201932455,DABHO0001-15SB
21020014,NAESTB015-17SB
11201920850,DANHT1002-15SA
11201920850,DA3BCN0407-15SA
11201920850,DA3BCM0505-15SA
11201920850,DC3BCL0307-15SA
11201920134,NB2BIS0005-15SB
11201920134,NB1BIQ0602-15SB
11201920134,NBBHQ0002-15SB
11201920134,NBBHP0001-15SB
11201920134,NBBHQ0301-15SB
11201721688,DAESTA005-17SA
11201721688,DA4ESTA004-17SA
11201721688,DA2ESTA001-17SA
11201721688,NAMCZA008-17SA
11201721688,NA2BCS0002-15SB
11201721688,DAESTI003-17SA
11201810787,DB2MCTA001-17SA
11201810787,NS1BIK0102-15SA
11201810787,NB2BCJ0204-15SA
11201810787,NABCN0402-15SB
11201810787,DA1MCZA030-17SA
11201810232,DAESHP005-13SB
11201810232,DBESHR003-13SB
11201810232,DAESHP023-14SB
11201810232,DA1ESHT008-17SB
11201810232,DAESHP024-14SB
11201810232,DA1ESHP016-13SB
11201810232,DBESTU021-17SB
11201922155,NA1BCN0407-15SB
11201922155,NA3BCL0307-15SB
11201921431,DA1BIR0004-15SA
11201921431,DABCL0306-15SA
11201921431,DAESZU034-17SA
11201921431,DABHQ0002-15SA
11201920775,DANHT1002-15SA
11201920775,NB5BCJ0205-15SA
11201920775,NB1BCN0407-15SB
11201920775,DB4BCM0505-15SA
11083614,NaESZS014-17SB
11083614,DAESTS006-17SB
11201811745,DAESHP005-13SB
11201811745,DAESHP023-14SB
11201811745,DA1ESHP016-13SB
11201922200,NA3BCJ0204-15SA
11201922200,NB1BCN0402-15SA
11201922200,NABCN0404-15SA
11201723067,NABIQ0602-15SB
11201723067,NCBCN0402-15SB
11201723067,DABHO0001-15SB
11201810807,DA2MCTB010-13SA
11201810807,NA1ESTO001-17SA
11201810807,NA2ESTO011-17SA
11201810807,NB2BCK0104-15SA
11201810807,DBESTO017-17SA
11201810807,DAESTM018-17SA
11036113,NAESTI003-17SA
11201811826,DA1BCL0308-15SA
11201811826,DAMCTB009-17SA
11201811826,DB1MCTB010-13SA
11201811826,DB1BIR0603-15SA
11201811826,DB1ESTO012-17SA
11201812161,DB1BIQ0602-15SB
11201812161,DA4BCJ0205-15SB
11201812161,NAESTO011-17SB
11201812161,DA1ESTO012-17SA
11056715,NAESZG038-17SB
11056715,NAESTG006-17SB
11056715,NAESZG018-17SB
11056715,NAESTG008-17SB
11056715,NAESZG041-17SB
11201812350,DB2MCTA001-17SA
11201812350,DABCL0306-15SA
11201812350,NB1BIR0603-15SA
11201812350,NA1MCTA006-17SA
11201812350,NA1ESTO011-17SA
11201812350,NA2BCK0104-15SA
11201812350,NA2MCTB019-17SA
11201720938,DANHZ2031-11SA
11201720938,NAMCTD010-13SA
11201720938,DANHT3065-15SA
11201720938,NANHT3044-15SA
11201720938,DBNHT3049-15SA
11201720938,DSBCM0505-15SA
11201920926,DBNHZ3087-15SB
11201920926,DA4BCJ0205-15SB
11201920926,NBBCN0402-15SB
11201920926,DA1BCN0407-15SB
11201920926,DA2BCM0505-15SB
11201920926,DA3BCL0307-15SB
11201722673,DA2ESTA004-17SA
11201722673,DA2ESTA001-17SA
11201722673,DAESTI004-17SA
11201722673,DA2MCTA022-17SA
11201920831,NABIQ0602-15SB
11201920831,NAESTO011-17SB
11201920831,NA2BCL0307-15SB
21048913,NBESHC016-17SB
21048913,NAESHC024-17SB
11201921722,DA2NHT1002-15SB
11201921722,DA3BCN0407-15SB
11201921722,DSBCM0505-15SB
11201921722,DA1BCS0002-15SB
11201921722,NB3BCL0307-15SB
21048515,NAESHP005-13SB
21048515,NAESHT006-17SB
21048515,NBBCN0404-15SB
11201810182,NA2BCN0407-15SA
11201810182,NA2ESTO011-17SA
11201810182,NB1BCN0404-15SA
11201810182,NA1BCM0504-15SA
11201810515,DA2MCTA001-17SA
11201810515,DA1MCTB019-17SA
11201810515,DAESTA019-17SA
11201920829,NA7BCJ0205-15SA
11201920829,NA3BCN0407-15SA
11201920829,NA4BCM0505-15SA
11201920829,NC1BCL0307-15SA
11201920258,NA8BCJ0205-15SA
11201920258,NA1BCN0407-15SA
11201920258,NA4BCM0505-15SA
11201920258,NA1BCL0307-15SA
11201921855,NA3BIS0005-15SB
11201921855,NABIQ0602-15SB
11201921855,NABHQ0002-15SB
11201921855,NABHP0001-15SB
11201921855,NABHQ0301-15SB
21058213,NAMCTB001-17SB
21058213,NC1ESTO903-17SA
21058213,NB3ESTO016-17SB
11201922267,NS1BIK0102-15SA
11201922267,NA1BCJ0205-15SA
11201922267,NA1BCN0404-15SA
11201922267,NA7BCM0505-15SA
11093914,NA4MCTA006-17SA
11093914,NANHI5002-15SB
11093914,NA2MCTA023-17SA
21083616,NAESTE036-17SA
21083616,NAESTO902-17SA
21083616,NANHH2020-13SB
21083616,NA2ESTO006-17SA
21083616,NAESTB015-17SB
11201920315,NB1BIR0603-15SA
11201920315,NA1BIQ0602-15SA
11201920315,NA7BCM0505-15SA
11201819001,NABHO0102-15SB
11201819001,NA1MCTC014-13SB
11201819001,NABHP0201-15SB
11201819001,NAESHP029-14SB
11069815,NANHT1062-15SA
11069815,DANHT1067-15SA
11069815,DS2BCK0103-15SA
11069815,DANHT1061-15SA
11069815,DANHT1048-15SA
11201810087,DBMCTB009-17SA
11201810087,DA1MCTB010-13SA
11201810087,DA1BIR0603-15SA
11201810087,DBESZG013-17SB
11201810087,DAESTO011-17SA
11201810087,NAESTS003-17SB
11201810087,DD1ESTO006-17SA
11201810087,DAESTA019-17SA
11201920190,NA1BIR0004-15SA
11201920190,NA1BCN0404-15SA
11201920190,NA3BCM0505-15SA
21053616,NAMCTB009-17SA
11069316,DAMCTB001-17SA
11069316,DA3MCTA001-17SA
11069316,DA2MCTA006-17SA
11201932584,DB3BIS0005-15SB
11201932584,DABHO0102-15SB
11201932584,DABHQ0001-15SB
11201932584,DABHQ0003-15SB
11201932584,DABHP0201-15SB
11201920533,NA2BIS0005-15SB
11201920533,NABIQ0602-15SB
11201920533,NABHQ0002-15SB
11201920533,NABHP0001-15SB
11201920533,NABHQ0301-15SB
11201722868,DA2BCL0308-15SA
11201722868,DB1BCJ0205-15SA
11201722868,DA2MCTB019-17SA
11201722868,DA1MCZA030-17SA
11201720192,DAESTA005-17SA
11201720192,DAMCTB009-17SB
11201720192,DA1ESTA004-17SA
11201720192,DANHZ5020-15SA
11201720192,DABCN0402-15SA
11201720192,NABCN0404-15SA
11201720192,DAMCTC002-15SA
21000811,NA2MCTB010-13SB
21000811,NC1ESTO903-17SA
21000811,NAESZM040-17SA
21000811,DAESTM018-17SA
11201822473,NAESTS002-17SB
11201822473,DAESZS004-17SB
11201822473,DAESZA007-17SB
11201822473,NB1ESTO013-17SB
11201822473,DAESTS007-17SB
11201822473,DS1BCK0103-15SB
11201921358,NA1BIQ0602-15SA
11201921358,NA3BCJ0204-15SA
11201921358,NA2BCN0407-15SA
11201920175,DANHT1002-15SA
11201920175,DB2BCJ0204-15SA
11201920175,NABCN0404-15SA
11201920175,DAMCTC002-15SA
11201920175,DSBCM0505-15SA
11201920175,DA3BCL0307-15SA
21001214,DAESTE035-17SA
21001214,DA2ESTE027-17SA
21001214,DAESTE022-17SA
21030315,NA1BCN0402-15SA
21030315,NAMCTD023-18SA
21023513,NANHZ2055-11SB
11201811732,DA4MCTA001-17SA
11201811732,DA1MCTA006-17SA
11201811732,DB1BCN0407-15SA
11201811732,DAMCTA015-13SA
11201811732,DA1MCZA030-17SA
11201812148,NA1BIR0004-15SA
11201812148,DBESHR003-13SB
11201812148,NA1ESHT008-17SB
11201812148,NAESHP024-14SB
11201812148,NA2ESHP016-13SB
11201722782,DA2BIS0005-15SB
11201722782,DBBCL0306-15SB
11201722782,DA1BCJ0204-15SB
11201722782,DA1BCN0402-15SB
11201721257,NA3BCL0308-15SA
11201721257,DA1BCJ0204-15SA
11201721257,DABCN0402-15SA
11201721257,DA6BCM0505-15SA
11201721257,DB2BCS0002-15SA
11201720568,DBBCL0306-15SB
11201720568,DAESZC024-17SB
11201720568,DBESTU021-17SB
11201720568,NAESZT016-17SB
11055812,NAESTA011-17SA
11055812,DANHT4072-15SA
11055812,DAESZM033-17SA
11201921105,DA1BCN0402-15SB
11201921105,NA2BCN0407-15SA
11201921105,DDESTO005-17SA
11201921105,NA5BCM0505-15SA
11201921105,NA1BCL0307-15SA
11201723004,DANHZ1074-15SA
11201723004,NA2NHT1002-15SB
11201723004,DAMCTB009-17SB
11201723004,DA1ESTO016-17SB
11201723004,NB1BCK0104-15SB
11201723004,DA1ESTO006-17SB
11201723004,DA1MCTC023-15SB
11201723004,DAESTB015-17SB
21083015,DANHI5002-15SB
21083015,NC3BCJ0205-15SB
21083015,NA1ESTO012-17SA
21083015,NA3MCTA026-13SA
21083015,NAMCZA030-13SB
11201920955,NB1BIR0603-15SB
11201920955,NB3BCJ0205-15SB
11201920955,DABCN0402-15SA
11201920955,NB1BCN0407-15SB
11201920955,NB2BCM0505-15SB
21052213,NABHQ0002-15SA
11037114,NAESTA020-17SA
11037114,NAESTA019-17SA
21065116,DANHZ1092-19SA
21065116,NBESHC018-17SB
21065116,NA2BHS0001-15SB
11069916,DANHT4017-15SA
11069916,DAMCTD009-18SA
11069916,DANHT4023-15SA
11069916,DAESTU015-17SA
11201920272,DB1BIS0005-15SB
11201920272,DB1BIQ0602-15SB
11201920272,DBBHQ0002-15SB
11201920272,DBBHP0001-15SB
11201920272,DBBHQ0301-15SB
21076912,NAESHR028-14SB
21076912,NAESHR019-13SB
11201932588,NB3BIS0005-15SB
11201932588,NB1BIQ0602-15SB
11201932588,NBBHQ0002-15SB
11201932588,NBBHP0001-15SB
11201932588,NBBHQ0301-15SB
11201811858,NA1BIQ0602-15SB
11201811858,NABCN0402-15SB
11201811858,NA2BCM0505-15SB
11201722160,DAESTB019-17SB
11201722160,DAESZG038-17SB
11201722160,DAESZG031-17SB
11201722160,NAESTU027-17SA
11201722160,DAESZG041-17SB
11201722160,NA1BCK0104-15SB
11201722160,DAESTU015-17SA
11201812094,NA1BIR0603-15SB
11201812094,NC1BCJ0205-15SB
11201812094,NABCN0402-15SB
11201812094,NA2BCM0505-15SB
11201812094,NAMCZA030-13SB
21034315,DANHH2012-13SB
11201811375,NA1BIR0004-15SB
11201811375,DA1BCJ0204-15SB
11201811375,NC4BCJ0205-15SB
11201811375,DA1BCN0402-15SB
11201811375,NABCN0404-15SB
11201920202,NA2BIS0005-15SB
11201920202,NABIQ0602-15SB
11201920202,NABHQ0002-15SB
11201920202,NABHP0001-15SB
11201920202,NABHQ0301-15SB
11201810166,DB1BIR0004-15SA
11201810166,DANHT1002-15SA
11201810166,NB1BIR0603-15SA
11201810166,NA1BIQ0602-15SA
11201810166,NA1ESTO011-17SA
11201810166,NA2BCK0104-15SA
11201810166,DD1ESTO006-17SA
11201920338,DA2NHI5001-15SA
11201920338,NA8BCJ0205-15SA
11201920338,DA1BCN0402-15SA
11201920338,DAESTO005-17SA
11201920338,NC1BCL0307-15SA
21010716,DAESHR001-13SB
21010716,DAESHP005-13SB
21010716,DAESZR009-13SB
21010716,DAESHR019-13SB
11201810125,NA1BIR0603-15SA
11201810125,NA2NHI5001-15SA
11201810125,NA3BCJ0205-15SA
11201810125,NA2BCN0407-15SA
11201810125,DSBCM0505-15SA
11201921757,DA1BIS0005-15SB
11201921757,DABIQ0602-15SB
11201921757,DABHQ0002-15SB
11201921757,DABHP0001-15SB
11201921757,DABHQ0301-15SB
11201721176,NB1BCN0402-15SA
11201721176,DAESTO011-17SB
11201721176,NA1BCN0404-15SA
11201721176,NA1BCM0504-15SA
11045814,NAESTE036-17SA
11045814,NAESZE105-17SA
11045814,NAESTE029-17SA
11045814,NBESTA016-17SA
11045814,NAESTU012-17SA
21013412,NAESHP023-14SB
21013412,NA2ESHP016-13SB
21013412,NAESHP025-14SB
21013412,NAESHP020-13SB
21013412,NAESHP029-14SB
11063113,DA1MCTA001-17SA
11063113,DA3MCTA006-17SA
11063113,DANHT3065-15SA
11063113,DA1MCTB019-17SA
11201922140,DA1BCN0407-15SB
11201922140,DA2BCM0505-15SB
11201922140,DA2BCL0307-15SB
11201811670,NA1BIR0004-15SB
11201811670,NAESHR002-13SB
11201811670,DANHH2012-13SB
11201811670,NAESZR009-13SB
11201811670,NAESZP039-14SB
11201811670,NAESHP029-14SB
11201811785,NB1BIQ0602-15SB
11201811785,NS2BCK0103-15SB
11201811785,NB1BCK0104-15SA
11112616,DANHT1062-15SA
11112616,DB1BCN0407-15SB
11112616,DA1NHT5012-15SA
11027014,NAESZG013-17SB
11027014,NS1BCK0103-15SB
11027014,NB1BCK0104-15SB
11071914,DAESZM036-17SA
11071914,NA1MCTB010-13SB
11071914,NAESZM022-17SA
11009513,NA1MCTA033-15SA
11009513,NA1MCTB019-17SA
11009513,NA1MCTA023-17SA
11009513,NA1MCTA026-13SA
11201722908,DA1BIR0603-15SA
11201722908,DA2BCN0407-15SA
11201722908,DA1BCM0504-15SA
11201722908,DA1BCM0505-15SA
11201812270,DA2MCTA001-17SA
11201812270,NA1BIQ0602-15SA
11201812270,NA9BCJ0205-15SA
11201812270,DA1BCN0402-15SA
11201812270,NABCN0404-15SA
11201812270,DA1BCM0504-15SA
21047916,NAESZP015-13SB
21047916,NA1BCJ0204-15SB
21047916,NB2BCN0407-15SB
21047916,NAESHP029-14SB
11201822478,DA1BIR0004-15SB
11201822478,NA1BIQ0602-15SB
11201810681,NBMCTB009-17SA
11201810681,NB1MCTB010-13SA
11201810681,DANHZ2031-11SA
11201810681,NA1BCK0104-15SA
11201810681,NANHT3068-15SA
11201810681,NBNHT3049-15SA
11063810,NIESTS016-17SB
11063810,NAESTS005-17SB
11063810,NAESZS003-17SB
11063810,DAESTS011-17SB
11063810,NAESTO014-17SA
11009315,NAESZU016-17SA
11009315,NAESZU036-17SA
11009315,NAESTU037-17SA
11009315,NAESZU033-17SA
11011815,NA1MCTA001-17SA
11011815,NA1ESTA004-17SA
11011815,NA1ESTO903-17SA
11011815,NA4BCS0002-15SA
11201722140,NA1BIR0603-15SB
11201722140,DABHO0102-15SB
11201722140,DAESHC019-17SB
11201722140,DABHQ0003-15SB
11201722140,DABHQ0301-15SB
11201812104,NA2ESHC017-17SB
11201812104,NBESHC018-17SB
11201812104,NA1BCN0402-15SA
11201812104,NA1MCTC014-13SB
11000315,NA1ESTA001-17SA
11000315,NA2ESTA013-17SA
11000315,NA1ESTO006-17SA
11000315,NB1ESTO012-17SA
11201721122,DA1MCTA033-15SA
11201721122,NA3BCK0104-15SA
11201721122,NA2MCTA015-13SA
11201721122,DA1MCTA022-17SA
21063712,DAESZI013-17SA
21063712,DAESTA016-17SA
11032706,DANHH2033-13SB
11032706,DANHH2086-16SB
11072916,DAESTU007-17SA
11072916,DAESZU016-17SA
11072916,DAESZU023-17SA
11072916,DAESTU033-17SA
11072916,DAESTU015-17SA
11072916,DAESTU021-17SA
11201812276,NA1BIR0603-15SA
11201812276,NA1ESTO011-17SA
11201812276,DBESTO005-17SA
11201812276,NA1ESTO006-17SA
11096716,NA1ESTI002-17SA
11096716,NAESZI027-17SA
11096716,NA1MCTA015-13SA
11096716,NA1MCTA022-17SA
11096716,NA3MCTA023-17SA
11069116,DAESZU002-17SA
11069116,NAESZU035-17SA
11069116,NA1ESTO008-17SA
11069116,DC1ESTO012-17SA
11069116,NDESTA019-17SA
11069116,NAESTU032-17SA
13201812193,NbBHO0101-15SB
13201812193,NABHQ0003-15SB
13201812193,NABHO0001-15SB
11126015,NAESTU012-17SA
11126015,NAESTU033-17SA
11126015,NAESTU015-17SA
21041213,NAESTA008-17SA
21041213,NAESTO014-17SA
11201811809,NA1BIR0004-15SB
11201811809,NABHO0102-15SB
11201811809,NBESHC018-17SB
11201811809,NA1MCTC014-13SB
21090116,DAESZG038-17SB
21090116,NB2ESTO016-17SB
21090116,DAESZG041-17SB
21040915,NAESZR002-13SB
21040915,NAESZR006-13SB
21040915,NA2ESHC017-17SB
